Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,HOST,Instrument,isolation_source,lat_lon,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,Sample Name,SRA Study
SRR28984612,AMPLICON,601,108438699,PRJNA1109929,SAMN41306987,Metagenome or environmental,63803874,"THE INSTITUTE OF MEDICAL SCIENCE, THE UNIVERSITY OF TOKYO",2023,public,"sra,run.zq,fastq","s3,gs,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",SRX24513492,Japan,Asia,Japan,Mus musculus,Illumina MiSeq,feces 189,34.646870 N 135.5067002 E,Patient032_day8_15,PAIRED,PCR,METAGENOMIC,mouse metagenome,ILLUMINA,2024-05-09T00:00:00Z,2024-05-09T21:51:00Z,1,Patient032_day8_15,SRP506877
SRR28984613,AMPLICON,601,98431530,PRJNA1109929,SAMN41306986,Metagenome or environmental,57236292,"THE INSTITUTE OF MEDICAL SCIENCE, THE UNIVERSITY OF TOKYO",2023,public,"run.zq,sra,fastq","ncbi,s3,gs","gs.us-east1,s3.us-east-1,ncbi.public",SRX24513491,Japan,Asia,Japan,Mus musculus,Illumina MiSeq,feces 188,34.646870 N 135.5067002 E,Patient032_day8_14,PAIRED,PCR,METAGENOMIC,mouse metagenome,ILLUMINA,2024-05-09T00:00:00Z,2024-05-09T21:51:00Z,1,Patient032_day8_14,SRP506877
SRR28984614,AMPLICON,601,128920049,PRJNA1109929,SAMN41306985,Metagenome or environmental,75467976,"THE INSTITUTE OF MEDICAL SCIENCE, THE UNIVERSITY OF TOKYO",2023,public,"fastq,sra,run.zq","ncbi,gs,s3","ncbi.public,gs.us-east1,s3.us-east-1",SRX24513490,Japan,Asia,Japan,Mus musculus,Illumina MiSeq,feces 187,34.646870 N 135.5067002 E,Patient032_day8_13,PAIRED,PCR,METAGENOMIC,mouse metagenome,ILLUMINA,2024-05-09T00:00:00Z,2024-05-09T21:52:00Z,1,Patient032_day8_13,SRP506877
SRR28984615,AMPLICON,602,64666840,PRJNA1109929,SAMN41307233,Metagenome or environmental,34341323,"THE INSTITUTE OF MEDICAL SCIENCE, THE UNIVERSITY OF TOKYO",2021,public,"fastq,run.zq,sra","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.us-east1",SRX24513488,Japan,Asia,Japan,Homo sapiens,Illumina MiSeq,feces 51,34.646870 N 135.5067002 E,OCUBMT010_day28,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2024-05-09T00:00:00Z,2024-05-09T21:52:00Z,1,OCUBMT010_day28,SRP506877
SRR28984616,AMPLICON,602,84379330,PRJNA1109929,SAMN41307188,Metagenome or environmental,45051484,"THE INSTITUTE OF MEDICAL SCIENCE, THE UNIVERSITY OF TOKYO",2021,public,"fastq,sra,run.zq","ncbi,gs,s3","ncbi.public,gs.us-east1,s3.us-east-1",SRX24513487,Japan,Asia,Japan,Homo sapiens,Illumina MiSeq,feces 6,34.646870 N 135.5067002 E,OCUBMT001_day7,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2024-05-09T00:00:00Z,2024-05-09T21:52:00Z,1,OCUBMT001_day7,SRP506877
SRR28984617,AMPLICON,602,61903660,PRJNA1109929,SAMN41307229,Metagenome or environmental,36833444,"THE INSTITUTE OF MEDICAL SCIENCE, THE UNIVERSITY OF TOKYO",2021,public,"sra,run.zq,fastq","s3,gs,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",SRX24513485,Japan,Asia,Japan,Homo sapiens,Illumina MiSeq,feces 47,34.646870 N 135.5067002 E,OCUBMT009_pre,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2024-05-09T00:00:00Z,2024-05-09T21:51:00Z,1,OCUBMT009_pre,SRP506877
SRR28984618,AMPLICON,601,87128958,PRJNA1109929,SAMN41306943,Metagenome or environmental,48201761,"THE INSTITUTE OF MEDICAL SCIENCE, THE UNIVERSITY OF TOKYO",2023,public,"fastq,sra,run.zq","s3,gs,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",SRX24513484,Japan,Asia,Japan,Mus musculus,Illumina MiSeq,feces 145,34.646870 N 135.5067002 E,Patient032_day0_03,PAIRED,PCR,METAGENOMIC,mouse metagenome,ILLUMINA,2024-05-09T00:00:00Z,2024-05-09T21:52:00Z,1,Patient032_day0_03,SRP506877
SRR28984619,AMPLICON,601,110197304,PRJNA1109929,SAMN41306941,Metagenome or environmental,60821446,"THE INSTITUTE OF MEDICAL SCIENCE, THE UNIVERSITY OF TOKYO",2023,public,"fastq,run.zq,sra","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.us-east1",SRX24513482,Japan,Asia,Japan,Mus musculus,Illumina MiSeq,feces 143,34.646870 N 135.5067002 E,Patient032_day0_01,PAIRED,PCR,METAGENOMIC,mouse metagenome,ILLUMINA,2024-05-09T00:00:00Z,2024-05-09T21:52:00Z,1,Patient032_day0_01,SRP506877
SRR28984620,AMPLICON,601,82451901,PRJNA1109929,SAMN41306940,Metagenome or environmental,52011369,"THE INSTITUTE OF MEDICAL SCIENCE, THE UNIVERSITY OF TOKYO",2021,public,"fastq,sra,run.zq","ncbi,gs,s3","s3.us-east-1,gs.us-east1,ncbi.public",SRX24513481,Japan,Asia,Japan,Mus musculus,Illumina MiSeq,feces 142,34.646870 N 135.5067002 E,Patient031_pre_20,PAIRED,PCR,METAGENOMIC,mouse metagenome,ILLUMINA,2024-05-09T00:00:00Z,2024-05-09T21:52:00Z,1,Patient031_pre_20,SRP506877
SRR28984621,AMPLICON,601,115566873,PRJNA1109929,SAMN41306939,Metagenome or environmental,73229289,"THE INSTITUTE OF MEDICAL SCIENCE, THE UNIVERSITY OF TOKYO",2021,public,"sra,run.zq,fastq","ncbi,s3,gs","ncbi.public,gs.us-east1,s3.us-east-1",SRX24513480,Japan,Asia,Japan,Mus musculus,Illumina MiSeq,feces 141,34.646870 N 135.5067002 E,Patient031_pre_19,PAIRED,PCR,METAGENOMIC,mouse metagenome,ILLUMINA,2024-05-09T00:00:00Z,2024-05-09T21:52:00Z,1,Patient031_pre_19,SRP506877
SRR28984622,AMPLICON,601,114626983,PRJNA1109929,SAMN41306942,Metagenome or environmental,63532691,"THE INSTITUTE OF MEDICAL SCIENCE, THE UNIVERSITY OF TOKYO",2023,public,"fastq,sra,run.zq","s3,gs,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",SRX24513483,Japan,Asia,Japan,Mus musculus,Illumina MiSeq,feces 144,34.646870 N 135.5067002 E,Patient032_day0_02,PAIRED,PCR,METAGENOMIC,mouse metagenome,ILLUMINA,2024-05-09T00:00:00Z,2024-05-09T21:52:00Z,1,Patient032_day0_02,SRP506877
SRR28984623,AMPLICON,601,87500522,PRJNA1109929,SAMN41306938,Metagenome or environmental,55599776,"THE INSTITUTE OF MEDICAL SCIENCE, THE UNIVERSITY OF TOKYO",2021,public,"fastq,run.zq,sra","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.us-east1",SRX24513479,Japan,Asia,Japan,Mus musculus,Illumina MiSeq,feces 140,34.646870 N 135.5067002 E,Patient031_pre_18,PAIRED,PCR,METAGENOMIC,mouse metagenome,ILLUMINA,2024-05-09T00:00:00Z,2024-05-09T21:52:00Z,1,Patient031_pre_18,SRP506877
SRR28984624,AMPLICON,601,137177864,PRJNA1109929,SAMN41306937,Metagenome or environmental,86057642,"THE INSTITUTE OF MEDICAL SCIENCE, THE UNIVERSITY OF TOKYO",2021,public,"sra,fastq,run.zq","s3,ncbi,gs","gs.us-east1,s3.us-east-1,ncbi.public",SRX24513478,Japan,Asia,Japan,Mus musculus,Illumina MiSeq,feces 139,34.646870 N 135.5067002 E,Patient031_pre_17,PAIRED,PCR,METAGENOMIC,mouse metagenome,ILLUMINA,2024-05-09T00:00:00Z,2024-05-09T21:52:00Z,1,Patient031_pre_17,SRP506877
SRR28984625,AMPLICON,601,98227451,PRJNA1109929,SAMN41306936,Metagenome or environmental,64747838,"THE INSTITUTE OF MEDICAL SCIENCE, THE UNIVERSITY OF TOKYO",2021,public,"run.zq,fastq,sra","s3,ncbi,gs","ncbi.public,gs.us-east1,s3.us-east-1",SRX24513477,Japan,Asia,Japan,Mus musculus,Illumina MiSeq,feces 138,34.646870 N 135.5067002 E,Patient031_pre_16,PAIRED,PCR,METAGENOMIC,mouse metagenome,ILLUMINA,2024-05-09T00:00:00Z,2024-05-09T21:52:00Z,1,Patient031_pre_16,SRP506877
SRR28984626,AMPLICON,601,125576451,PRJNA1109929,SAMN41306935,Metagenome or environmental,82932294,"THE INSTITUTE OF MEDICAL SCIENCE, THE UNIVERSITY OF TOKYO",2021,public,"sra,fastq,run.zq","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.us-east1",SRX24513476,Japan,Asia,Japan,Mus musculus,Illumina MiSeq,feces 137,34.646870 N 135.5067002 E,Patient031_pre_15,PAIRED,PCR,METAGENOMIC,mouse metagenome,ILLUMINA,2024-05-09T00:00:00Z,2024-05-09T21:52:00Z,1,Patient031_pre_15,SRP506877
SRR28984627,AMPLICON,600,27367551,PRJNA1109929,SAMN41307228,Metagenome or environmental,14294520,"THE INSTITUTE OF MEDICAL SCIENCE, THE UNIVERSITY OF TOKYO",2021,public,"sra,fastq,run.zq","gs,ncbi,s3","ncbi.public,gs.us-east1,s3.us-east-1",SRX24513474,Japan,Asia,Japan,Homo sapiens,Illumina MiSeq,feces 46,34.646870 N 135.5067002 E,OCUBMT009_day7,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2024-05-09T00:00:00Z,2024-05-09T21:52:00Z,1,OCUBMT009_day7,SRP506877
SRR28984628,AMPLICON,601,104531402,PRJNA1109929,SAMN41306933,Metagenome or environmental,69381013,"THE INSTITUTE OF MEDICAL SCIENCE, THE UNIVERSITY OF TOKYO",2021,public,"run.zq,fastq,sra","gs,ncbi,s3","ncbi.public,gs.us-east1,s3.us-east-1",SRX24513473,Japan,Asia,Japan,Mus musculus,Illumina MiSeq,feces 135,34.646870 N 135.5067002 E,Patient031_pre_13,PAIRED,PCR,METAGENOMIC,mouse metagenome,ILLUMINA,2024-05-09T00:00:00Z,2024-05-09T21:52:00Z,1,Patient031_pre_13,SRP506877
SRR28984629,AMPLICON,601,95493235,PRJNA1109929,SAMN41306932,Metagenome or environmental,63279068,"THE INSTITUTE OF MEDICAL SCIENCE, THE UNIVERSITY OF TOKYO",2021,public,"fastq,run.zq,sra","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",SRX24513472,Japan,Asia,Japan,Mus musculus,Illumina MiSeq,feces 134,34.646870 N 135.5067002 E,Patient031_pre_12,PAIRED,PCR,METAGENOMIC,mouse metagenome,ILLUMINA,2024-05-09T00:00:00Z,2024-05-09T21:53:00Z,1,Patient031_pre_12,SRP506877
SRR28984630,AMPLICON,601,121847561,PRJNA1109929,SAMN41306934,Metagenome or environmental,80072365,"THE INSTITUTE OF MEDICAL SCIENCE, THE UNIVERSITY OF TOKYO",2021,public,"sra,fastq,run.zq","s3,ncbi,gs","s3.us-east-1,gs.us-east1,ncbi.public",SRX24513475,Japan,Asia,Japan,Mus musculus,Illumina MiSeq,feces 136,34.646870 N 135.5067002 E,Patient031_pre_14,PAIRED,PCR,METAGENOMIC,mouse metagenome,ILLUMINA,2024-05-09T00:00:00Z,2024-05-09T21:52:00Z,1,Patient031_pre_14,SRP506877
SRR28984631,AMPLICON,601,111816885,PRJNA1109929,SAMN41306931,Metagenome or environmental,73469097,"THE INSTITUTE OF MEDICAL SCIENCE, THE UNIVERSITY OF TOKYO",2021,public,"run.zq,sra,fastq","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",SRX24513471,Japan,Asia,Japan,Mus musculus,Illumina MiSeq,feces 133,34.646870 N 135.5067002 E,Patient031_pre_11,PAIRED,PCR,METAGENOMIC,mouse metagenome,ILLUMINA,2024-05-09T00:00:00Z,2024-05-09T21:52:00Z,1,Patient031_pre_11,SRP506877
SRR28984632,AMPLICON,601,114953758,PRJNA1109929,SAMN41306930,Metagenome or environmental,75451848,"THE INSTITUTE OF MEDICAL SCIENCE, THE UNIVERSITY OF TOKYO",2021,public,"fastq,run.zq,sra","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX24513470,Japan,Asia,Japan,Mus musculus,Illumina MiSeq,feces 132,34.646870 N 135.5067002 E,Patient031_pre_10,PAIRED,PCR,METAGENOMIC,mouse metagenome,ILLUMINA,2024-05-09T00:00:00Z,2024-05-09T21:52:00Z,1,Patient031_pre_10,SRP506877
SRR28984633,AMPLICON,601,102773788,PRJNA1109929,SAMN41306929,Metagenome or environmental,68025210,"THE INSTITUTE OF MEDICAL SCIENCE, THE UNIVERSITY OF TOKYO",2021,public,"run.zq,fastq,sra","gs,s3,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",SRX24513469,Japan,Asia,Japan,Mus musculus,Illumina MiSeq,feces 131,34.646870 N 135.5067002 E,Patient031_pre_09,PAIRED,PCR,METAGENOMIC,mouse metagenome,ILLUMINA,2024-05-09T00:00:00Z,2024-05-09T21:52:00Z,1,Patient031_pre_09,SRP506877
SRR28984634,AMPLICON,601,109614080,PRJNA1109929,SAMN41306928,Metagenome or environmental,70139935,"THE INSTITUTE OF MEDICAL SCIENCE, THE UNIVERSITY OF TOKYO",2021,public,"fastq,sra,run.zq","ncbi,s3,gs","ncbi.public,gs.us-east1,s3.us-east-1",SRX24513468,Japan,Asia,Japan,Mus musculus,Illumina MiSeq,feces 130,34.646870 N 135.5067002 E,Patient031_pre_08,PAIRED,PCR,METAGENOMIC,mouse metagenome,ILLUMINA,2024-05-09T00:00:00Z,2024-05-09T21:52:00Z,1,Patient031_pre_08,SRP506877
SRR28984635,AMPLICON,601,112603845,PRJNA1109929,SAMN41306926,Metagenome or environmental,71977349,"THE INSTITUTE OF MEDICAL SCIENCE, THE UNIVERSITY OF TOKYO",2021,public,"sra,fastq,run.zq","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",SRX24513466,Japan,Asia,Japan,Mus musculus,Illumina MiSeq,feces 128,34.646870 N 135.5067002 E,Patient031_pre_06,PAIRED,PCR,METAGENOMIC,mouse metagenome,ILLUMINA,2024-05-09T00:00:00Z,2024-05-09T21:52:00Z,1,Patient031_pre_06,SRP506877
SRR28984636,AMPLICON,601,95066420,PRJNA1109929,SAMN41306925,Metagenome or environmental,60814878,"THE INSTITUTE OF MEDICAL SCIENCE, THE UNIVERSITY OF TOKYO",2021,public,"run.zq,fastq,sra","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.us-east1",SRX24513465,Japan,Asia,Japan,Mus musculus,Illumina MiSeq,feces 127,34.646870 N 135.5067002 E,Patient031_pre_05,PAIRED,PCR,METAGENOMIC,mouse metagenome,ILLUMINA,2024-05-09T00:00:00Z,2024-05-09T21:52:00Z,1,Patient031_pre_05,SRP506877
SRR28984637,AMPLICON,601,89920811,PRJNA1109929,SAMN41306924,Metagenome or environmental,57512608,"THE INSTITUTE OF MEDICAL SCIENCE, THE UNIVERSITY OF TOKYO",2021,public,"fastq,run.zq,sra","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.us-east1",SRX24513464,Japan,Asia,Japan,Mus musculus,Illumina MiSeq,feces 126,34.646870 N 135.5067002 E,Patient031_pre_03,PAIRED,PCR,METAGENOMIC,mouse metagenome,ILLUMINA,2024-05-09T00:00:00Z,2024-05-09T21:52:00Z,1,Patient031_pre_03,SRP506877
SRR28984638,AMPLICON,601,119281369,PRJNA1109929,SAMN41306927,Metagenome or environmental,76329741,"THE INSTITUTE OF MEDICAL SCIENCE, THE UNIVERSITY OF TOKYO",2021,public,"run.zq,fastq,sra","s3,gs,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",SRX24513467,Japan,Asia,Japan,Mus musculus,Illumina MiSeq,feces 129,34.646870 N 135.5067002 E,Patient031_pre_07,PAIRED,PCR,METAGENOMIC,mouse metagenome,ILLUMINA,2024-05-09T00:00:00Z,2024-05-09T21:52:00Z,1,Patient031_pre_07,SRP506877
SRR28984639,AMPLICON,597,37889702,PRJNA1109929,SAMN41307227,Metagenome or environmental,19636465,"THE INSTITUTE OF MEDICAL SCIENCE, THE UNIVERSITY OF TOKYO",2021,public,"run.zq,fastq,sra","gs,s3,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",SRX24513463,Japan,Asia,Japan,Homo sapiens,Illumina MiSeq,feces 45,34.646870 N 135.5067002 E,OCUBMT009_day35,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2024-05-09T00:00:00Z,2024-05-09T21:52:00Z,1,OCUBMT009_day35,SRP506877
SRR28984640,AMPLICON,601,98692533,PRJNA1109929,SAMN41306923,Metagenome or environmental,63555760,"THE INSTITUTE OF MEDICAL SCIENCE, THE UNIVERSITY OF TOKYO",2021,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,s3.us-east-1,ncbi.public",SRX24513462,Japan,Asia,Japan,Mus musculus,Illumina MiSeq,feces 125,34.646870 N 135.5067002 E,Patient031_pre_02,PAIRED,PCR,METAGENOMIC,mouse metagenome,ILLUMINA,2024-05-09T00:00:00Z,2024-05-09T21:51:00Z,1,Patient031_pre_02,SRP506877
SRR28984641,AMPLICON,601,116144372,PRJNA1109929,SAMN41306922,Metagenome or environmental,74883532,"THE INSTITUTE OF MEDICAL SCIENCE, THE UNIVERSITY OF TOKYO",2021,public,"run.zq,fastq,sra","ncbi,gs,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24513461,Japan,Asia,Japan,Mus musculus,Illumina MiSeq,feces 124,34.646870 N 135.5067002 E,Patient031_pre_01,PAIRED,PCR,METAGENOMIC,mouse metagenome,ILLUMINA,2024-05-09T00:00:00Z,2024-05-09T21:52:00Z,1,Patient031_pre_01,SRP506877
SRR28984642,AMPLICON,601,97404639,PRJNA1109929,SAMN41306921,Metagenome or environmental,61464656,"THE INSTITUTE OF MEDICAL SCIENCE, THE UNIVERSITY OF TOKYO",2021,public,"sra,fastq,run.zq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX24513460,Japan,Asia,Japan,Mus musculus,Illumina MiSeq,feces 123,34.646870 N 135.5067002 E,Patient031_donor,PAIRED,PCR,METAGENOMIC,mouse metagenome,ILLUMINA,2024-05-09T00:00:00Z,2024-05-09T21:52:00Z,1,Patient031_donor,SRP506877
SRR28984643,AMPLICON,601,86050768,PRJNA1109929,SAMN41306919,Metagenome or environmental,54575166,"THE INSTITUTE OF MEDICAL SCIENCE, THE UNIVERSITY OF TOKYO",2021,public,"sra,fastq,run.zq","s3,ncbi,gs","gs.us-east1,s3.us-east-1,ncbi.public",SRX24513458,Japan,Asia,Japan,Mus musculus,Illumina MiSeq,feces 121,34.646870 N 135.5067002 E,Patient031_day8_19,PAIRED,PCR,METAGENOMIC,mouse metagenome,ILLUMINA,2024-05-09T00:00:00Z,2024-05-09T21:52:00Z,1,Patient031_day8_19,SRP506877
SRR28984644,AMPLICON,601,77624711,PRJNA1109929,SAMN41306918,Metagenome or environmental,49014910,"THE INSTITUTE OF MEDICAL SCIENCE, THE UNIVERSITY OF TOKYO",2021,public,"run.zq,fastq,sra","ncbi,s3,gs","gs.us-east1,ncbi.public,s3.us-east-1",SRX24513457,Japan,Asia,Japan,Mus musculus,Illumina MiSeq,feces 120,34.646870 N 135.5067002 E,Patient031_day8_18,PAIRED,PCR,METAGENOMIC,mouse metagenome,ILLUMINA,2024-05-09T00:00:00Z,2024-05-09T21:52:00Z,1,Patient031_day8_18,SRP506877
SRR28984645,AMPLICON,601,86060171,PRJNA1109929,SAMN41306917,Metagenome or environmental,54326801,"THE INSTITUTE OF MEDICAL SCIENCE, THE UNIVERSITY OF TOKYO",2021,public,"run.zq,sra,fastq","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",SRX24513456,Japan,Asia,Japan,Mus musculus,Illumina MiSeq,feces 119,34.646870 N 135.5067002 E,Patient031_day8_17,PAIRED,PCR,METAGENOMIC,mouse metagenome,ILLUMINA,2024-05-09T00:00:00Z,2024-05-09T21:52:00Z,1,Patient031_day8_17,SRP506877
SRR28984646,AMPLICON,601,78852954,PRJNA1109929,SAMN41306920,Metagenome or environmental,49953117,"THE INSTITUTE OF MEDICAL SCIENCE, THE UNIVERSITY OF TOKYO",2021,public,"fastq,run.zq,sra","ncbi,s3,gs","gs.us-east1,s3.us-east-1,ncbi.public",SRX24513459,Japan,Asia,Japan,Mus musculus,Illumina MiSeq,feces 122,34.646870 N 135.5067002 E,Patient031_day8_20,PAIRED,PCR,METAGENOMIC,mouse metagenome,ILLUMINA,2024-05-09T00:00:00Z,2024-05-09T21:52:00Z,1,Patient031_day8_20,SRP506877
SRR28984647,AMPLICON,601,85025765,PRJNA1109929,SAMN41306916,Metagenome or environmental,53266579,"THE INSTITUTE OF MEDICAL SCIENCE, THE UNIVERSITY OF TOKYO",2021,public,"fastq,sra,run.zq","ncbi,s3,gs","gs.us-east1,ncbi.public,s3.us-east-1",SRX24513455,Japan,Asia,Japan,Mus musculus,Illumina MiSeq,feces 118,34.646870 N 135.5067002 E,Patient031_day8_16,PAIRED,PCR,METAGENOMIC,mouse metagenome,ILLUMINA,2024-05-09T00:00:00Z,2024-05-09T21:52:00Z,1,Patient031_day8_16,SRP506877
SRR28984648,AMPLICON,601,83826261,PRJNA1109929,SAMN41306915,Metagenome or environmental,52702865,"THE INSTITUTE OF MEDICAL SCIENCE, THE UNIVERSITY OF TOKYO",2021,public,"sra,run.zq,fastq","ncbi,gs,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24513454,Japan,Asia,Japan,Mus musculus,Illumina MiSeq,feces 117,34.646870 N 135.5067002 E,Patient031_day8_15,PAIRED,PCR,METAGENOMIC,mouse metagenome,ILLUMINA,2024-05-09T00:00:00Z,2024-05-09T21:52:00Z,1,Patient031_day8_15,SRP506877
SRR28984649,AMPLICON,601,65967161,PRJNA1109929,SAMN41306914,Metagenome or environmental,41521442,"THE INSTITUTE OF MEDICAL SCIENCE, THE UNIVERSITY OF TOKYO",2021,public,"sra,run.zq,fastq","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.us-east1",SRX24513453,Japan,Asia,Japan,Mus musculus,Illumina MiSeq,feces 116,34.646870 N 135.5067002 E,Patient031_day8_14,PAIRED,PCR,METAGENOMIC,mouse metagenome,ILLUMINA,2024-05-09T00:00:00Z,2024-05-09T21:51:00Z,1,Patient031_day8_14,SRP506877
SRR28984650,AMPLICON,601,40951914,PRJNA1109929,SAMN41307226,Metagenome or environmental,21834468,"THE INSTITUTE OF MEDICAL SCIENCE, THE UNIVERSITY OF TOKYO",2021,public,"run.zq,fastq,sra","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",SRX24513452,Japan,Asia,Japan,Homo sapiens,Illumina MiSeq,feces 44,34.646870 N 135.5067002 E,OCUBMT009_day14-2,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2024-05-09T00:00:00Z,2024-05-09T21:52:00Z,1,OCUBMT009_day14-2,SRP506877
SRR28984651,AMPLICON,601,103807409,PRJNA1109929,SAMN41306912,Metagenome or environmental,65349280,"THE INSTITUTE OF MEDICAL SCIENCE, THE UNIVERSITY OF TOKYO",2021,public,"fastq,sra,run.zq","s3,ncbi,gs","gs.us-east1,ncbi.public,s3.us-east-1",SRX24513450,Japan,Asia,Japan,Mus musculus,Illumina MiSeq,feces 114,34.646870 N 135.5067002 E,Patient031_day8_12,PAIRED,PCR,METAGENOMIC,mouse metagenome,ILLUMINA,2024-05-09T00:00:00Z,2024-05-09T21:52:00Z,1,Patient031_day8_12,SRP506877
SRR28984652,AMPLICON,601,93384125,PRJNA1109929,SAMN41306911,Metagenome or environmental,58961416,"THE INSTITUTE OF MEDICAL SCIENCE, THE UNIVERSITY OF TOKYO",2021,public,"run.zq,fastq,sra","ncbi,s3,gs","gs.us-east1,s3.us-east-1,ncbi.public",SRX24513449,Japan,Asia,Japan,Mus musculus,Illumina MiSeq,feces 113,34.646870 N 135.5067002 E,Patient031_day8_11,PAIRED,PCR,METAGENOMIC,mouse metagenome,ILLUMINA,2024-05-09T00:00:00Z,2024-05-09T21:52:00Z,1,Patient031_day8_11,SRP506877
SRR28984653,AMPLICON,601,76547728,PRJNA1109929,SAMN41306910,Metagenome or environmental,48575520,"THE INSTITUTE OF MEDICAL SCIENCE, THE UNIVERSITY OF TOKYO",2021,public,"sra,run.zq,fastq","gs,s3,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",SRX24513448,Japan,Asia,Japan,Mus musculus,Illumina MiSeq,feces 112,34.646870 N 135.5067002 E,Patient031_day8_10,PAIRED,PCR,METAGENOMIC,mouse metagenome,ILLUMINA,2024-05-09T00:00:00Z,2024-05-09T21:52:00Z,1,Patient031_day8_10,SRP506877
SRR28984654,AMPLICON,601,83241497,PRJNA1109929,SAMN41306913,Metagenome or environmental,52856492,"THE INSTITUTE OF MEDICAL SCIENCE, THE UNIVERSITY OF TOKYO",2021,public,"sra,run.zq,fastq","ncbi,gs,s3","s3.us-east-1,gs.us-east1,ncbi.public",SRX24513451,Japan,Asia,Japan,Mus musculus,Illumina MiSeq,feces 115,34.646870 N 135.5067002 E,Patient031_day8_13,PAIRED,PCR,METAGENOMIC,mouse metagenome,ILLUMINA,2024-05-09T00:00:00Z,2024-05-09T21:52:00Z,1,Patient031_day8_13,SRP506877
SRR28984655,AMPLICON,601,98105694,PRJNA1109929,SAMN41306909,Metagenome or environmental,62068523,"THE INSTITUTE OF MEDICAL SCIENCE, THE UNIVERSITY OF TOKYO",2021,public,"run.zq,sra,fastq","gs,s3,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",SRX24513447,Japan,Asia,Japan,Mus musculus,Illumina MiSeq,feces 111,34.646870 N 135.5067002 E,Patient031_day8_09,PAIRED,PCR,METAGENOMIC,mouse metagenome,ILLUMINA,2024-05-09T00:00:00Z,2024-05-09T21:52:00Z,1,Patient031_day8_09,SRP506877
SRR28984656,AMPLICON,601,100324429,PRJNA1109929,SAMN41306908,Metagenome or environmental,62765516,"THE INSTITUTE OF MEDICAL SCIENCE, THE UNIVERSITY OF TOKYO",2021,public,"fastq,sra,run.zq","ncbi,s3,gs","gs.us-east1,s3.us-east-1,ncbi.public",SRX24513446,Japan,Asia,Japan,Mus musculus,Illumina MiSeq,feces 110,34.646870 N 135.5067002 E,Patient031_day8_08,PAIRED,PCR,METAGENOMIC,mouse metagenome,ILLUMINA,2024-05-09T00:00:00Z,2024-05-09T21:52:00Z,1,Patient031_day8_08,SRP506877
SRR28984657,AMPLICON,601,94391088,PRJNA1109929,SAMN41306907,Metagenome or environmental,59302090,"THE INSTITUTE OF MEDICAL SCIENCE, THE UNIVERSITY OF TOKYO",2021,public,"run.zq,sra,fastq","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.us-east1",SRX24513445,Japan,Asia,Japan,Mus musculus,Illumina MiSeq,feces 109,34.646870 N 135.5067002 E,Patient031_day8_07,PAIRED,PCR,METAGENOMIC,mouse metagenome,ILLUMINA,2024-05-09T00:00:00Z,2024-05-09T21:52:00Z,1,Patient031_day8_07,SRP506877
